"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.607088783E1,2.059999943E0,-3.058000088E0,1.759600067E1,1.797815908E1
1.607586914E1,9.490000010E-1,-3.319000006E0,1.709700012E1,1.744201179E1
1.608085060E1,-8.600000292E-2,-3.427999973E0,1.652000046E1,1.687213664E1
1.608583190E1,-7.210000157E-1,-3.700000048E0,1.596599960E1,1.640496829E1
1.609081336E1,-8.590000272E-1,-4.059999943E0,1.574800014E1,1.628560681E1
1.609579467E1,-6.919999719E-1,-4.415999889E0,1.577000046E1,1.639124258E1
1.610077594E1,-4.569999874E-1,-4.756000042E0,1.571199989E1,1.642240317E1
1.610575739E1,-2.790000141E-1,-5.092999935E0,1.564200020E1,1.645261862E1
1.611073869E1,-3.100000024E-1,-5.497000217E0,1.557100010E1,1.651572449E1
1.611572015E1,-5.989999771E-1,-5.889999866E0,1.550800037E1,1.659966792E1
1.612070146E1,-1.001000047E0,-6.257999897E0,1.538599968E1,1.664011869E1
1.612568293E1,-1.447000027E0,-6.572000027E0,1.526900005E1,1.668614264E1
1.613066424E1,-1.945000052E0,-6.732999802E0,1.524800014E1,1.678147252E1
1.613564547E1,-2.413000107E0,-6.722000122E0,1.524699974E1,1.683683035E1
1.614062693E1,-2.658999920E0,-6.736000061E0,1.515600014E1,1.679727113E1
1.614560824E1,-2.650000095E0,-6.955999851E0,1.500500011E1,1.674987949E1
1.615058970E1,-2.461999893E0,-7.288000107E0,1.510000038E1,1.694657489E1
1.615557099E1,-2.119999886E0,-7.675000191E0,1.519600010E1,1.715571177E1
1.616055222E1,-1.728999972E0,-8.286000252E0,1.518599987E1,1.738567897E1
1.616553376E1,-1.508000016E0,-9.053999901E0,1.504599953E1,1.762472922E1
1.617051500E1,-1.506999969E0,-9.881999969E0,1.445400047E1,1.757393246E1
1.617549646E1,-1.856999993E0,-1.094900036E1,1.356400013E1,1.753029256E1
1.618047779E1,-2.658999920E0,-1.219799995E1,1.284399986E1,1.791172286E1
1.618545902E1,-3.799000025E0,-1.304500008E1,1.244499969E1,1.842504941E1
1.619044048E1,-4.757999897E0,-1.365799999E1,1.195899963E1,1.876691768E1
1.619542184E1,-5.603000164E0,-1.448600006E1,1.112199974E1,1.910331612E1
1.620040330E1,-6.178999901E0,-1.502000046E1,1.039400005E1,1.928252293E1
1.620538463E1,-6.236000061E0,-1.497799969E1,9.651000023E0,1.887776398E1
1.621036609E1,-6.035999775E0,-1.461600018E1,8.614999771E0,1.800774765E1
1.621534740E1,-5.699999809E0,-1.433500004E1,7.420000076E0,1.711837098E1
1.622032861E1,-5.334000111E0,-1.433899975E1,6.318999767E0,1.655258980E1
1.622531007E1,-4.894999981E0,-1.459500027E1,5.282000065E0,1.627496797E1
1.623029138E1,-4.388000011E0,-1.499400043E1,4.535999775E0,1.626806341E1
1.623527284E1,-4.105000019E0,-1.520600033E1,4.210999966E0,1.630355764E1
1.624025407E1,-4.137000084E0,-1.496300030E1,4.241000175E0,1.609323554E1
1.624523560E1,-4.295000076E0,-1.435900021E1,4.421000004E0,1.562604088E1
1.625021683E1,-4.296999931E0,-1.372599983E1,4.609000206E0,1.510331628E1
1.625519814E1,-4.091000080E0,-1.340400028E1,4.986999989E0,1.487527056E1
1.626017962E1,-3.890000105E0,-1.344799995E1,5.497000217E0,1.503987417E1
1.626516092E1,-3.799000025E0,-1.363799953E1,5.859000206E0,1.532172692E1
1.627014238E1,-3.818000078E0,-1.389099979E1,5.886000156E0,1.556219771E1
1.627512362E1,-3.934000015E0,-1.409200001E1,5.692999840E0,1.569939704E1
1.628010493E1,-3.878000021E0,-1.426299953E1,5.212999821E0,1.567314286E1
1.628508641E1,-3.618999958E0,-1.438700008E1,4.468999863E0,1.549370491E1
1.629006772E1,-3.160000086E0,-1.439700031E1,3.790999889E0,1.521942505E1
1.629504917E1,-2.687000036E0,-1.442500019E1,3.144000053E0,1.500617660E1
1.630003048E1,-2.301000118E0,-1.439700031E1,2.615000010E0,1.481237471E1
1.630501194E1,-2.076999903E0,-1.427700043E1,2.111999989E0,1.458105667E1
1.630999316E1,-1.927000046E0,-1.406700039E1,1.649999976E0,1.429392630E1
1.631497447E1,-1.707000017E0,-1.389700031E1,1.304999948E0,1.406212970E1
1.631995593E1,-1.435999990E0,-1.375500011E1,1.003000021E0,1.386607851E1
1.632493728E1,-1.253999949E0,-1.361800003E1,7.950000167E-1,1.369870307E1
1.632991874E1,-1.281999946E0,-1.346500015E1,7.990000248E-1,1.354947062E1
1.633490006E1,-1.406000018E0,-1.323299980E1,9.300000072E-1,1.333994077E1
1.633988152E1,-1.511999965E0,-1.286900043E1,9.610000253E-1,1.299310729E1
1.634486275E1,-1.554000020E0,-1.249800014E1,9.020000100E-1,1.262650101E1
1.634984405E1,-1.549999952E0,-1.218200016E1,9.020000100E-1,1.231329492E1
1.635482552E1,-1.577000022E0,-1.188500023E1,9.029999971E-1,1.202312640E1
1.635980682E1,-1.659000039E0,-1.158699989E1,8.560000062E-1,1.173642125E1
1.636478804E1,-1.779000044E0,-1.129500008E1,7.910000086E-1,1.146156834E1
1.636976950E1,-1.973999977E0,-1.104599953E1,7.940000296E-1,1.124905407E1
1.637475105E1,-2.167999983E0,-1.085599995E1,7.960000038E-1,1.109894476E1
1.637973228E1,-2.259999990E0,-1.071500015E1,7.009999752E-1,1.097315949E1
1.638471357E1,-2.256000042E0,-1.067300034E1,4.889999926E-1,1.091977991E1
1.638969503E1,-2.197000027E0,-1.059300041E1,2.750000060E-1,1.082192644E1
1.639467634E1,-2.184999943E0,-1.033100033E1,2.440000027E-1,1.056235431E1
1.639965754E1,-2.229000092E0,-9.935000420E0,2.829999924E-1,1.018591006E1
1.640463900E1,-2.157000065E0,-9.447999954E0,2.339999974E-1,9.693921209E0
1.640962030E1,-1.799999952E0,-9.060999870E0,7.199999690E-2,9.238338729E0
1.641460176E1,-1.256000042E0,-8.850999832E0,-6.000000052E-3,8.939673939E0
1.641958307E1,-7.480000257E-1,-8.725000381E0,1.250000000E-1,8.757897048E0
1.642456453E1,-3.179999888E-1,-8.510999680E0,1.539999992E-1,8.518330561E0
1.642954584E1,-1.019999981E-1,-8.253000259E0,2.389999926E-1,8.257090182E0
1.643452730E1,-3.099999949E-2,-7.940999985E0,3.630000055E-1,7.949352852E0
1.643950854E1,7.999999821E-2,-7.646999836E0,1.379999965E-1,7.648663314E0
1.644448984E1,2.419999987E-1,-7.414999962E0,-2.129999995E-1,7.422004947E0
1.644947130E1,2.980000079E-1,-7.179999828E0,-4.589999914E-1,7.200825129E0
1.645445262E1,2.029999942E-1,-6.967999935E0,-5.989999771E-1,6.996644415E0
1.645943408E1,8.500000089E-2,-6.803999901E0,-8.569999933E-1,6.858286130E0
1.646441539E1,2.199999988E-2,-6.710999966E0,-1.261000037E0,6.828479013E0
1.646939685E1,-1.190000027E-1,-6.632999897E0,-1.848000050E0,6.886650334E0
1.647437808E1,-3.589999974E-1,-6.570000172E0,-2.546999931E0,7.055564606E0
1.647935938E1,-5.479999781E-1,-6.521999836E0,-3.280999899E0,7.321321341E0
1.648434084E1,-6.579999924E-1,-6.459000111E0,-4.032000065E0,7.642556571E0
1.648932215E1,-6.480000019E-1,-6.374000072E0,-4.788000107E0,7.998295190E0
1.649430359E1,-5.080000162E-1,-6.230999947E0,-5.539999962E0,8.353144553E0
1.649928490E1,-2.630000114E-1,-6.065000057E0,-6.361000061E0,8.792935601E0
1.650426636E1,6.599999964E-2,-5.916999817E0,-7.064000130E0,9.214952016E0
1.650924767E1,3.600000143E-1,-5.781000137E0,-7.666999817E0,9.608977510E0
1.651422890E1,5.910000205E-1,-5.736999989E0,-8.121999741E0,9.961391955E0
1.651921034E1,8.149999976E-1,-5.730999947E0,-8.406999588E0,1.020716550E1
1.652419165E1,1.060999990E0,-5.782999992E0,-8.423999786E0,1.027290525E1
1.652917310E1,1.225000024E0,-5.744999886E0,-8.218000412E0,1.010154342E1
1.653415433E1,1.325999975E0,-5.953999996E0,-7.104000092E0,9.363504108E0
1.653913587E1,1.843999982E0,-5.959000111E0,-8.362000465E0,1.043230895E1
1.654411716E1,1.970000029E0,-5.712999821E0,-7.818999767E0,9.882106275E0
1.654909839E1,2.029000044E0,-5.632999897E0,-7.479000092E0,9.580342968E0
1.655407985E1,2.107000113E0,-5.652999878E0,-7.315999985E0,9.482600533E0
1.655906118E1,2.059999943E0,-5.366000175E0,-6.960000038E0,9.026580647E0
1.656404241E1,1.458999991E0,-2.005000114E0,-7.125999928E0,7.545103141E0
1.656902389E1,1.437999964E0,-2.028000116E0,-7.080999851E0,7.504744317E0
1.657400520E1,1.445000052E0,-1.968000054E0,-7.065999985E0,7.475921692E0
1.657898666E1,1.422000051E0,-1.873999953E0,-7.225999832E0,7.599278488E0
1.658396796E1,1.416000009E0,-1.850999951E0,-7.396999836E0,7.755440891E0
1.658894919E1,1.404999971E0,-1.819000006E0,-7.546999931E0,7.889232783E0
1.659393071E1,1.335999966E0,-1.802000046E0,-7.724999905E0,8.044111113E0
1.659891217E1,1.235999942E0,-1.810999990E0,-7.901000023E0,8.199586464E0
1.660389340E1,1.106999993E0,-1.794000030E0,-8.024999619E0,8.297258823E0
1.660887471E1,9.670000076E-1,-1.771000028E0,-8.041999817E0,8.291278018E0
1.661385616E1,8.579999804E-1,-1.784999967E0,-7.975999832E0,8.218209183E0
1.661883747E1,8.270000219E-1,-1.902999997E0,-7.830999851E0,8.101228098E0
1.662381870E1,8.289999962E-1,-2.121000051E0,-7.594999790E0,7.929054422E0
1.662880016E1,8.479999900E-1,-2.357000113E0,-7.347000122E0,7.762278294E0
1.663378147E1,8.289999962E-1,-2.575000048E0,-7.083000183E0,7.582002231E0
1.663876293E1,7.559999824E-1,-2.755000114E0,-6.756999969E0,7.336116833E0
1.664374422E1,6.010000110E-1,-2.943000078E0,-6.316999912E0,6.994779365E0
1.664872568E1,3.540000021E-1,-3.132999897E0,-5.824999809E0,6.623566044E0
1.665370699E1,5.099999905E-2,-3.338999987E0,-5.263000011E0,6.233032250E0
1.665868819E1,-2.430000007E-1,-3.552999973E0,-4.705999851E0,5.901634724E0
1.666366965E1,-4.950000048E-1,-3.776000023E0,-4.163000107E0,5.642142418E0
1.666865096E1,-7.089999914E-1,-3.983000040E0,-3.581000090E0,5.402826293E0
1.667363242E1,-7.910000086E-1,-4.331999779E0,-3.173000097E0,5.427691288E0
1.667861373E1,-1.013000011E0,-4.559000015E0,-2.740999937E0,5.415139040E0
1.668359522E1,-1.233999968E0,-4.796000004E0,-2.217999935E0,5.426222965E0
1.668857653E1,-1.411999941E0,-5.048999786E0,-1.802000046E0,5.543766485E0
1.669355776E1,-1.501999974E0,-5.313000202E0,-1.414000034E0,5.699418494E0
1.669853920E1,-1.518000007E0,-5.531000137E0,-1.080000043E0,5.836324754E0
1.670352051E1,-1.580999970E0,-5.761000156E0,-8.489999771E-1,6.034027235E0
1.670850197E1,-1.733999968E0,-6.105000019E0,-6.909999847E-1,6.383984814E0
1.671348327E1,-1.863000035E0,-6.539000034E0,-6.039999723E-1,6.825987588E0
1.671846473E1,-1.952999949E0,-7.017000198E0,-5.649999976E-1,7.305595498E0
1.672344606E1,-2.101000071E0,-7.392000198E0,-5.139999986E-1,7.701951975E0
1.672842729E1,-2.328000069E0,-7.703999996E0,-5.350000262E-1,8.065818327E0
1.673340875E1,-2.569000006E0,-8.020000458E0,-4.990000129E-1,8.436182157E0
1.673839006E1,-2.819000006E0,-8.392999649E0,-4.550000131E-1,8.865451435E0
1.674337152E1,-3.138999939E0,-8.755000114E0,-3.930000067E-1,9.309016953E0
1.674835283E1,-3.575000048E0,-8.996000290E0,-2.870000005E-1,9.684576168E0
1.675333408E1,-4.019000053E0,-9.154999733E0,-1.270000041E-1,9.999125489E0
1.675831562E1,-4.438000202E0,-9.401000023E0,-4.399999976E-2,1.039598880E1
1.676329705E1,-4.797999859E0,-9.751000404E0,-3.500000015E-2,1.086756811E1
1.676827828E1,-5.131999969E0,-1.016600037E1,-5.999999866E-2,1.138808971E1
1.677325959E1,-5.408999920E0,-1.063399982E1,-6.000000052E-3,1.193060218E1
1.677824104E1,-5.668000221E0,-1.124100018E1,1.800000072E-1,1.259042142E1
1.678322235E1,-5.876999855E0,-1.192399979E1,4.889999926E-1,1.330263204E1
1.678820358E1,-6.063000202E0,-1.255200005E1,9.710000157E-1,1.397338605E1
1.679318503E1,-6.162000179E0,-1.307900047E1,1.564000010E0,1.454223489E1
1.679816634E1,-6.164000034E0,-1.357299995E1,2.536999941E0,1.512142827E1
1.680314780E1,-6.162000179E0,-1.402799988E1,3.562999964E0,1.573054340E1
1.680812911E1,-6.185999870E0,-1.432900047E1,4.704999924E0,1.630103902E1
1.681311057E1,-6.214000225E0,-1.460400009E1,5.881000042E0,1.692562492E1
1.681809191E1,-5.818999767E0,-1.494299984E1,5.993999958E0,1.711963896E1
1.682307314E1,-6.231999874E0,-1.499899960E1,7.736000061E0,1.799037265E1
1.682805460E1,-6.412000179E0,-1.524600029E1,1.051000023E1,1.959628475E1
1.683303592E1,-6.405000210E0,-1.530200005E1,1.084799957E1,1.982055317E1
1.683801738E1,-6.835999966E0,-1.516399956E1,1.138799953E1,2.015847989E1
1.684299868E1,-7.651999950E0,-1.489799976E1,1.210099983E1,2.066247074E1
1.684798013E1,-8.873000145E0,-1.447599983E1,1.277900028E1,2.125058943E1
1.685296144E1,-1.016600037E1,-1.389000034E1,1.301500034E1,2.157938616E1
1.685794270E1,-1.133600044E1,-1.330900002E1,1.300800037E1,2.179088023E1
1.686292416E1,-1.230200005E1,-1.300100040E1,1.298299980E1,2.211161461E1
1.686790547E1,-1.321000004E1,-1.303499985E1,1.345600033E1,2.292333455E1
1.687288694E1,-1.417599964E1,-1.325199986E1,1.452700043E1,2.424063133E1
1.687786825E1,-1.491699982E1,-1.311499977E1,1.591899967E1,2.545456056E1
1.688284971E1,-1.531700039E1,-1.266399956E1,1.768899918E1,2.660616616E1
1.688783102E1,-1.560200024E1,-1.191600037E1,2.028400040E1,2.822860514E1
1.689281248E1,-1.556499958E1,-1.080900002E1,2.342000008E1,3.012640199E1
1.689779370E1,-1.491399956E1,-9.277999878E0,2.654400063E1,3.182911613E1
1.690277501E1,-1.343400002E1,-7.613999844E0,2.871100044E1,3.260010577E1
1.690775647E1,-1.159099960E1,-5.380000114E0,2.892300034E1,3.162017744E1
1.691273779E1,-9.281999588E0,-4.809999943E0,3.135199928E1,3.304904650E1
1.691771902E1,-7.416999817E0,-4.952000141E0,3.354299927E1,3.470831300E1
1.692270051E1,-6.254000187E0,-4.782999992E0,3.488499832E1,3.576244839E1
1.692768182E1,-5.420000076E0,-3.911999941E0,3.465999985E1,3.529866476E1
1.693266328E1,-4.776999950E0,-2.447000027E0,3.259700012E1,3.303591916E1
1.693764459E1,-4.897999763E0,-1.179000020E0,3.055400085E1,3.096655310E1
1.694262605E1,-5.692999840E0,2.400000021E-2,2.914299965E1,2.969385882E1
1.694760737E1,-6.262000084E0,6.100000143E-1,2.818700027E1,2.888064628E1
1.695258860E1,-6.462999821E0,7.450000048E-1,2.819000053E1,2.893097858E1
1.695757006E1,-6.639999866E0,1.156999946E0,2.936800003E1,3.013150632E1
1.696255135E1,-6.653999805E0,2.180999994E0,3.139399910E1,3.216544192E1
1.696753281E1,-6.014999866E0,3.131999969E0,3.338800049E1,3.406975526E1
1.697251405E1,-4.892000198E0,3.703999996E0,3.509899902E1,3.563132069E1
1.697749559E1,-3.614000082E0,4.203999996E0,3.631900024E1,3.673968415E1
1.698247690E1,-2.528000116E0,4.816999912E0,3.653300095E1,3.693581502E1
1.698745813E1,-1.769000053E0,5.474999905E0,3.564099884E1,3.610243459E1
1.699243958E1,-1.246000051E0,6.022999763E0,3.413800049E1,3.468763641E1
1.699742089E1,-9.639999866E-1,6.578000069E0,3.211700058E1,3.279788266E1
1.700240238E1,-1.044999957E0,7.060999870E0,2.988100052E1,3.072171766E1
1.700738361E1,-1.296000004E0,7.260000229E0,2.767399979E1,2.863978847E1
1.701236491E1,-1.741000056E0,7.294000149E0,2.554299927E1,2.662101296E1
1.701734641E1,-2.362999916E0,7.260000229E0,2.345199966E1,2.466348840E1
1.702232772E1,-3.255000114E0,7.164000034E0,2.155800056E1,2.294918976E1
1.702730918E1,-4.367000103E0,7.035999775E0,1.990699959E1,2.156071927E1
1.703229051E1,-5.389999866E0,7.111999989E0,1.851300049E1,2.055149215E1
1.703727197E1,-5.974999905E0,7.348999977E0,1.724900055E1,1.967832423E1
1.704225329E1,-6.129000187E0,7.552999973E0,1.600600052E1,1.872977588E1
1.704723452E1,-6.046000004E0,7.521999836E0,1.479899979E1,1.766762554E1
1.705221598E1,-5.915999889E0,7.237999916E0,1.364500046E1,1.654006454E1
1.705719731E1,-5.894000053E0,6.842000008E0,1.253299999E1,1.544759818E1
1.706217877E1,-6.008999825E0,6.425000191E0,1.140499973E1,1.440356641E1
1.706716008E1,-6.268000126E0,6.103000164E0,1.034000015E1,1.354437299E1
1.707214152E1,-6.657000065E0,5.821000099E0,9.480999947E0,1.296491620E1
1.707712282E1,-7.190999985E0,5.520999908E0,9.112000465E0,1.285381162E1
1.708210408E1,-8.088999748E0,5.510000229E0,9.557000160E0,1.367948360E1
1.708708554E1,-8.960000038E0,5.828999996E0,1.039700031E1,1.491162155E1
1.709206685E1,-9.892999649E0,6.328999996E0,1.237699986E1,1.706217479E1
1.709704832E1,-1.000199986E1,6.619999886E0,1.503699970E1,1.923475395E1
1.710202963E1,-9.513999939E0,6.587999821E0,1.679599953E1,2.039665503E1
1.710701108E1,-8.385999680E0,6.139999866E0,1.835799980E1,2.109598885E1
1.711199239E1,-6.992000103E0,5.491000175E0,1.962199974E1,2.154209883E1
1.711697362E1,-5.750999928E0,4.822999954E0,2.057299995E1,2.189939853E1
1.712195508E1,-4.929999828E0,4.168000221E0,2.144199944E1,2.239277705E1
1.712693639E1,-4.591000080E0,3.568000078E0,2.211300087E1,2.286466081E1
1.713191785E1,-4.605000019E0,3.099999905E0,2.249200058E1,2.316691854E1
1.713689913E1,-4.969999790E0,2.762000084E0,2.265900040E1,2.336150341E1
1.714188036E1,-5.829999924E0,2.650000095E0,2.256800079E1,2.345902938E1
1.714686188E1,-6.611000061E0,3.457000017E0,2.187299919E1,2.311026319E1
1.715184334E1,-7.257999897E0,4.132999897E0,2.051099968E1,2.214636220E1
1.715682457E1,-7.848999977E0,4.481999874E0,2.024500084E1,2.217104378E1
1.716180586E1,-8.149000168E0,4.381999969E0,2.054899979E1,2.253596059E1
1.716678732E1,-7.994999886E0,4.114999771E0,2.055299950E1,2.243388140E1
1.717176863E1,-7.525000095E0,3.884000063E0,2.021500015E1,2.191705532E1
1.717675009E1,-6.993000031E0,3.805000067E0,1.964200020E1,2.119406159E1
1.718173132E1,-6.691999912E0,3.792000055E0,1.897800064E1,2.047746653E1
1.718671263E1,-6.717000008E0,3.770999908E0,1.836899948E1,1.991880196E1
1.719169409E1,-6.961999893E0,3.730000019E0,1.770400047E1,1.938592209E1
1.719667540E1,-7.243000031E0,3.608999968E0,1.699500084E1,1.882328302E1
1.720165686E1,-6.209000111E0,3.421999931E0,1.521599960E1,1.678655444E1
1.720663817E1,-5.227000237E0,2.776000023E0,1.392500019E1,1.513054321E1
1.721161963E1,-4.409999847E0,1.870000005E0,1.316399956E1,1.400842186E1
1.721660083E1,-3.790999889E0,8.169999719E-1,1.296100044E1,1.352873614E1
1.722158213E1,-3.400000095E0,-3.650000095E-1,1.327999973E1,1.371319141E1
1.722656360E1,-3.121999979E0,-1.832999945E0,1.402799988E1,1.448763449E1
1.723154487E1,-3.084000111E0,-3.427999973E0,1.485499954E1,1.555420367E1
1.723652633E1,-3.174000025E0,-4.763999939E0,1.568500042E1,1.669698205E1
1.724150762E1,-3.062000036E0,-6.037000179E0,1.639800072E1,1.774022669E1
1.724648908E1,-2.877000093E0,-7.556000233E0,1.672699928E1,1.857855683E1
1.725147039E1,-2.903000116E0,-9.052000046E0,1.678700066E1,1.929169525E1
1.725645161E1,-3.160000086E0,-1.041300011E1,1.659799957E1,1.984716004E1
1.726143307E1,-3.415999889E0,-1.173099995E1,1.591300011E1,2.006262663E1
1.726641437E1,-3.851999998E0,-1.318000031E1,1.473200035E1,2.013907015E1
1.727139583E1,-4.668000221E0,-1.460900021E1,1.324300003E1,2.026302452E1
1.727637714E1,-5.761000156E0,-1.540400028E1,1.178899956E1,2.023494151E1
1.728135839E1,-6.820000172E0,-1.563300037E1,1.059000015E1,2.007613524E1
1.728633985E1,-7.612999916E0,-1.555799961E1,9.574000359E0,1.979066958E1
1.729132116E1,-8.062000275E0,-1.531999969E1,8.914999962E0,1.947242829E1
1.729630262E1,-8.074000359E0,-1.509000015E1,8.335000038E0,1.903601355E1
1.730128393E1,-7.598000050E0,-1.493799973E1,7.834000111E0,1.849986482E1
1.730626539E1,-6.907000065E0,-1.486800003E1,7.532000065E0,1.804148275E1
1.731124670E1,-6.086999893E0,-1.480700016E1,7.335999966E0,1.761010270E1
1.731622795E1,-5.210999966E0,-1.480200005E1,7.314000130E0,1.731324129E1
1.732120941E1,-4.383999825E0,-1.478800011E1,7.380000114E0,1.709879538E1
1.732619072E1,-3.755000114E0,-1.466600037E1,7.467999935E0,1.688083575E1
1.733117218E1,-3.608000040E0,-1.430300045E1,7.756000042E0,1.666580400E1
1.733615349E1,-3.880000114E0,-1.365799999E1,8.324999809E0,1.645907004E1
1.734113496E1,-4.142000198E0,-1.304300022E1,8.958000183E0,1.635609329E1
1.734611620E1,-4.177000046E0,-1.279699993E1,9.477999687E0,1.646338406E1
1.735109750E1,-4.026000023E0,-1.292000008E1,9.824999809E0,1.672320841E1
1.735607894E1,-4.039999962E0,-1.312100029E1,1.003499985E1,1.700539533E1
1.736106025E1,-4.331999779E0,-1.323700047E1,9.998999596E0,1.714538994E1
1.736604171E1,-4.761000156E0,-1.316100025E1,9.673000336E0,1.701311217E1
1.737102304E1,-5.802000046E0,-1.224899960E1,9.791000366E0,1.672019389E1
1.737600427E1,-6.484000206E0,-1.132400036E1,9.550000191E0,1.617027354E1
1.738098573E1,-6.809999943E0,-1.059300041E1,9.020000458E0,1.549026033E1
1.738596704E1,-6.982999802E0,-9.977999687E0,8.456999779E0,1.482712411E1
1.739094850E1,-7.070000172E0,-9.395999908E0,8.074000359E0,1.426391245E1
1.739592981E1,-6.999000072E0,-8.909000397E0,7.535999775E0,1.360689467E1
1.740091127E1,-6.721000195E0,-8.449000359E0,7.002999783E0,1.286854524E1
1.740589258E1,-6.342000008E0,-8.005000114E0,6.421000004E0,1.206359117E1
1.741087403E1,-5.955999851E0,-7.583000183E0,5.863999844E0,1.128549158E1
1.741585526E1,-5.627999783E0,-7.290999889E0,5.393000126E0,1.067321467E1
1.742083661E1,-5.473000050E0,-6.991000175E0,4.979000092E0,1.017930523E1
1.742581807E1,-5.388999939E0,-6.651999950E0,4.533999920E0,9.687496011E0
1.743079938E1,-5.367000103E0,-6.399000168E0,4.020999908E0,9.269322171E0
1.743578084E1,-5.425000191E0,-6.329999924E0,3.523000002E0,9.050472646E0
1.744076215E1,-5.565999985E0,-6.282999992E0,3.174999952E0,8.974244783E0
1.744574361E1,-5.703999996E0,-6.221000195E0,2.829999924E0,8.901986236E0
1.745072492E1,-5.770999908E0,-6.105000019E0,2.552000046E0,8.779986868E0
1.745570614E1,-5.638999939E0,-6.018000126E0,2.213999987E0,8.539112470E0
1.746068760E1,-5.394999981E0,-5.975999832E0,1.927999973E0,8.278634107E0
1.746566891E1,-5.052000046E0,-6.026999950E0,1.705000043E0,8.047015472E0
1.747065037E1,-4.643000126E0,-6.150000095E0,1.406999946E0,7.833236891E0
1.747563168E1,-4.192999840E0,-6.291999817E0,1.023000002E0,7.630009067E0
1.748061314E1,-3.776000023E0,-6.443999767E0,5.789999962E-1,7.491231552E0
1.748559446E1,-3.369999886E0,-6.592999935E0,1.110000014E-1,7.405191988E0
1.749057591E1,-2.921999931E0,-6.625000000E0,-1.909999996E-1,7.243285829E0
1.749555712E1,-2.463000059E0,-6.663000107E0,-5.289999843E-1,7.123326519E0
1.750053843E1,-2.012000084E0,-6.727000237E0,-9.359999895E-1,7.083556487E0
1.750551989E1,-1.679000020E0,-6.800000191E0,-1.435999990E0,7.149904869E0
1.751050121E1,-1.442999959E0,-6.843999863E0,-2.035000086E0,7.284490947E0
1.751548244E1,-1.276000023E0,-6.894000053E0,-2.681999922E0,7.506566217E0
1.752046396E1,-1.128000021E0,-6.969999790E0,-3.428999901E0,7.849287958E0
1.752544542E1,-1.006000042E0,-7.034999847E0,-4.165999889E0,8.237646145E0
1.753042666E1,-8.519999981E-1,-7.098999977E0,-4.791999817E0,8.607262452E0
1.753540795E1,-6.309999824E-1,-7.236999989E0,-5.342999935E0,9.017759041E0
1.754038941E1,-3.630000055E-1,-7.381000042E0,-6.021999836E0,9.532859626E0
1.754537072E1,-1.150000021E-1,-7.452000141E0,-6.771999836E0,1.007003043E1
1.755035213E1,1.969999969E-1,-7.499000072E0,-7.517000198E0,1.061975061E1
1.755533336E1,5.030000210E-1,-7.526999950E0,-8.350000381E0,1.125305486E1
1.756031469E1,8.370000124E-1,-7.462999821E0,-9.258000374E0,1.192088530E1
1.756529615E1,1.261999965E0,-7.370999813E0,-1.009300041E1,1.256156596E1
1.757027746E1,1.549000025E0,-7.222000122E0,-1.011699963E1,1.252638688E1
1.757525892E1,1.685999990E0,-7.526999950E0,-9.194999695E0,1.200193083E1
1.758024023E1,2.737999916E0,-7.147999763E0,-1.313700008E1,1.520431897E1
1.758522168E1,3.069999933E0,-6.668000221E0,-1.322799969E1,1.512835425E1
1.759020299E1,3.249000072E0,-6.149000168E0,-1.356200027E1,1.524119602E1
1.759518445E1,3.595999956E0,-5.663000107E0,-1.523799992E1,1.664924705E1
1.760016566E1,3.769000053E0,-5.352000237E0,-1.525399971E1,1.659921007E1
1.760514697E1,3.901999950E0,-5.177999973E0,-1.576799965E1,1.704896185E1
1.761012843E1,3.937999964E0,-4.934000015E0,-1.576200008E1,1.697918863E1
1.761510974E1,3.834000111E0,-4.594999790E0,-1.535499954E1,1.647997545E1
1.762009119E1,3.684999943E0,-4.290999889E0,-1.497599983E1,1.600851260E1
1.762507250E1,3.542000055E0,-4.151000023E0,-1.443000031E1,1.542729641E1
1.763005396E1,3.411999941E0,-4.118000031E0,-1.354300022E1,1.456064981E1
1.763503525E1,3.201999903E0,-4.033999920E0,-1.229500008E1,1.333015325E1
1.764001648E1,2.973000050E0,-3.973999977E0,-1.108399963E1,1.214440007E1
1.764499794E1,2.651000023E0,-3.931999922E0,-9.930000305E0,1.100424148E1
1.764997928E1,2.303999901E0,-3.903000116E0,-8.862000465E0,9.953736871E0
1.765496074E1,1.993999958E0,-3.878999949E0,-7.883999825E0,9.010001646E0
1.765994199E1,1.675999999E0,-3.914000034E0,-6.914000034E0,8.119837975E0
1.766492329E1,1.360000014E0,-4.027999878E0,-5.806000233E0,7.196111572E0
1.766990476E1,1.016999960E0,-4.153999805E0,-4.723000050E0,6.371556542E0
1.767488604E1,6.240000129E-1,-4.251999855E0,-3.730999947E0,5.691154486E0
1.767986750E1,2.440000027E-1,-4.316999912E0,-2.849999905E0,5.178660416E0
1.768484880E1,-9.799999744E-2,-4.394999981E0,-2.072000027E0,4.859919026E0
1.768983028E1,-4.230000079E-1,-4.493999958E0,-1.396000028E0,4.724804833E0
1.769481159E1,-7.429999709E-1,-4.623000145E0,-7.879999876E-1,4.748170519E0
1.769979284E1,-1.036000013E0,-4.745999813E0,-2.419999987E-1,4.863781888E0
1.770477430E1,-1.289999962E0,-4.897999763E0,2.389999926E-1,5.070662933E0
